id,title,genres,release_date,runtime,score
332340,Man Up,Romance Comedy,2015-05-29,88.0,6.492386151244548
254128,San Andreas,Action Drama Thriller,2015-05-27,114.0,6.023850901460725
241257,Regression,Horror Mystery Thriller,2015-10-01,106.0,5.54707146571148
284689,Testament of Youth,History Drama War,2014-10-14,129.0,6.922611727782159
250734,Far from the Madding Crowd,Romance Drama,2015-04-23,119.0,6.696787181701037
259072,Wrong Turn 6: Last Resort,Horror,2014-08-22,91.0,5.505662579881344
15165,Barbie as The Princess & the Pauper,Animation Family Comedy,2004-09-28,85.0,6.706726101815084
15016,Barbie of Swan Lake,Animation Family,2003-09-28,81.0,6.542376962794087
15015,Barbie as Rapunzel,Animation Family,2002-10-01,84.0,6.434427818540131
304410,The Bélier Family,Comedy Drama Music,2014-12-17,105.0,6.911247959895389
249070,Hitman: Agent 47,Action Crime Thriller,2015-08-20,96.0,5.615989809337844
44683,Tinker Bell and the Great Fairy Rescue,Animation Adventure Family Fantasy,2010-08-13,76.0,6.372141075170713
275601,Ricki and the Flash,Comedy Drama Music,2015-07-10,100.0,5.922804420186431
254470,Pitch Perfect 2,Comedy Music,2015-05-07,115.0,6.7757878136025615
258480,Carol,Romance Drama,2015-11-20,118.0,7.187371647308964
254320,The Lobster,Thriller Comedy Drama Romance Science Fiction,2015-10-08,118.0,6.67584954262715
287424,Maggie,Horror,2015-05-08,95.0,5.466720306205136
268920,Hot Pursuit,Action Comedy Crime,2015-05-08,87.0,5.609736647058273
223485,Slow West,Romance Thriller Western,2015-04-16,84.0,6.561910195745243
171424,The Green Inferno,Action Adventure Horror Thriller,2014-09-04,100.0,5.454285768671916
248574,Barely Lethal,Adventure Action Comedy,2015-04-30,96.0,5.804246706915478
292040,Spooks: The Greater Good,Thriller Action,2015-04-11,104.0,6.1528218014895995
283704,Leopardi,Drama History,2014-10-16,137.0,6.538147749054204
286217,The Martian,Drama Adventure Science Fiction,2015-09-30,141.0,7.576292332799358
251516,Kung Fury,Action Comedy Science Fiction Fantasy,2015-05-22,31.0,7.4045274554671625
310593,Youth,Comedy Drama,2015-05-20,118.0,6.653852629223854
334074,Survivor,Thriller,2015-05-21,96.0,5.702952934639726
318256,Hot Girls Wanted,Documentary,2015-05-29,84.0,6.156352832236662
238713,Spy,Action Comedy Crime,2015-05-06,120.0,6.875190659614809
13179,Tinker Bell,Animation Family Adventure Fantasy,2008-10-27,78.0,6.491178108435751
271718,Trainwreck,Comedy,2015-07-17,125.0,5.967830239424039
222936,Aloha,Drama Comedy Romance,2015-05-27,105.0,5.4358499003943574
250235,Tutta colpa di Freud,Comedy,2014-01-23,120.0,6.48687675136871
231176,Sole a catinelle,Comedy,2013-10-31,87.0,6.560185657363631
53319,What a Beautiful Day,Comedy,2011-01-05,97.0,6.362980303720464
245906,She's Funny That Way,Comedy,2014-10-27,93.0,6.070789733519408
239877,The Mafia Kills Only in Summer,Romance Comedy Crime,2013-11-28,90.0,7.077068222093082
188222,Entourage,Comedy,2015-06-03,104.0,6.266124341300189
150540,Inside Out,Drama Comedy Animation Family,2015-06-09,94.0,7.8669094264086885
271714,Love & Mercy,Drama,2015-05-29,120.0,6.9743209702973505
131634,The Hunger Games: Mockingjay - Part 2,Action Adventure Science Fiction,2015-11-18,137.0,6.595271057736901
272878,Max,Adventure Drama Family,2015-06-26,111.0,6.681842339232409
257344,Pixels,Action Comedy Science Fiction,2015-07-16,105.0,5.651312156365904
262504,Allegiant,Adventure Science Fiction,2016-03-09,121.0,5.9412654289301825
259316,Fantastic Beasts and Where to Find Them,Adventure Family Fantasy,2016-11-16,133.0,7.179863879754111
280996,Mr. Holmes,Drama Mystery,2015-06-19,103.0,6.495005099220714
328111,The Secret Life of Pets,Animation Family,2016-06-18,87.0,5.9248307126463
85739,A.C.A.B.: All Cops Are Bastards,Action Drama Crime,2012-01-27,112.0,6.587846173191098
256962,Little Boy,Comedy Drama War,2015-04-23,106.0,6.759355182687784
238615,Self/less,Science Fiction Mystery Thriller,2015-07-10,116.0,6.321664831467023
302156,Criminal,Action,2016-04-14,113.0,5.9484494682379125
274854,The Last Witch Hunter,Fantasy Action Adventure,2015-10-21,106.0,5.782242069063604
287903,Krampus,Horror Comedy Fantasy,2015-11-26,98.0,6.020596995979928
297761,Suicide Squad,Action Adventure Crime Fantasy Science Fiction,2016-08-02,123.0,5.91165092217097
47933,Independence Day: Resurgence,Action Adventure Science Fiction,2016-06-22,120.0,4.992905650900637
188927,Star Trek Beyond,Action Adventure Science Fiction,2016-07-07,122.0,6.5927662067026915
277558,Final Girl,Action Drama Thriller,2015-04-14,90.0,5.645957024495136
214756,Ted 2,Comedy,2015-06-25,115.0,6.216309356907871
86828,Absolutely Anything,Comedy Science Fiction,2015-06-26,85.0,5.917147919194254
211672,Minions,Family Animation Adventure Comedy,2015-06-17,91.0,6.402408327662247
105864,The Good Dinosaur,Adventure Animation Family,2015-11-14,93.0,6.589585125613143
261023,Black Mass,Crime Drama,2015-09-04,122.0,6.319531866343688
206647,Spectre,Action Adventure Crime,2015-10-26,148.0,6.305894379019678
310569,The Second Mother,Drama,2015-02-08,110.0,7.154937124439893
14813,Mickey's Christmas Carol,Family Animation,1983-10-19,26.0,7.048851112968577
321697,Steve Jobs,Drama History,2015-10-09,122.0,6.770460584808101
225728,Macbeth,History Drama War,2015-08-16,113.0,6.417921330198972
296099,Vacation,Comedy,2015-07-28,99.0,6.143377586314023
250574,Creep,Thriller Horror,2014-06-23,82.0,6.247227374238237
209112,Batman v Superman: Dawn of Justice,Action Adventure Fantasy,2016-03-23,151.0,5.716842334187063
331781,Amy,Documentary Music,2015-07-03,128.0,7.244196750686487
115290,Blue Lagoon: The Awakening,Drama Adventure Romance,2012-06-16,85.0,6.296419193702037
264999,Magic Mike XXL,Comedy Drama Music,2015-07-01,115.0,6.249970678014526
278927,The Jungle Book,Family Adventure Drama Fantasy,2016-04-07,106.0,6.688452124303706
303857,Dragon Ball Z: Resurrection 'F',Action Adventure Animation Fantasy,2015-04-18,93.0,6.702745463576768
203801,The Man from U.N.C.L.E.,Comedy Action Adventure,2015-08-13,116.0,7.059356980511242
285783,The Walk,Adventure Drama Thriller,2015-09-30,123.0,6.84795904953526
300671,13 Hours: The Secret Soldiers of Benghazi,Action Drama History Thriller War,2016-01-13,144.0,6.924999389083459
85038,Welcome to the North,Comedy,2012-01-18,110.0,5.920583288854873
58013,The Santa Claus Gang,Comedy,2010-12-17,100.0,6.112389315770217
250219,I Can Quit Whenever I Want,Comedy,2014-02-06,100.0,7.095635141562063
57112,Tu la conosci Claudia?,Comedy,2004-12-15,0.0,6.541032985249926
35554,Cado dalle nubi,Comedy,2009-11-27,99.0,6.49079371228916
299245,The Gallows,Horror Thriller,2015-07-10,87.0,5.375045875359858
293299,Feast,Animation Comedy Drama Family,2014-11-07,6.0,7.578921230932284
133469,The Dream Team,Drama Comedy Romance,2012-09-24,97.0,5.601321208748537
182560,Dark Places,Drama Mystery Thriller,2015-03-31,113.0,5.891009743735687
336804,Mustang,Drama,2015-06-17,97.0,7.546048910670493
348892,Bajrangi Bhaijaan,Adventure Comedy Drama,2015-07-17,163.0,7.096228658279153
281957,The Revenant,Western Drama Adventure Thriller,2015-12-25,156.0,7.280317700794987
282984,Irrational Man,Mystery Drama,2015-07-17,95.0,6.3365451499220065
314405,Tale of Tales,Romance Fantasy Horror,2015-05-14,125.0,6.206171072718871
317952,Cartel Land,Drama Documentary,2015-07-03,100.0,6.936794731064765
307081,Southpaw,Action Drama,2015-06-15,123.0,7.241802074797854
273481,Sicario,Action Crime Drama Mystery Thriller,2015-09-17,121.0,7.155723548167894
284303,Goodnight Mommy,Drama Horror Thriller,2014-08-29,100.0,6.55986967051731
342878,One Wild Moment,Comedy Drama Romance,2015-06-24,105.0,6.037912392805131
278236,X+Y,Drama,2015-03-13,111.0,6.488579226866824
283350,Before We Go,Drama Romance Comedy,2014-09-11,89.0,6.493498944524192
80015,Hollywoo,Comedy,2011-12-07,107.0,5.900799749098322
291270,Anomalisa,Animation Comedy Drama Romance,2015-12-30,90.0,6.792047965096083
318781,Colonia,Drama Romance History,2016-02-18,120.0,7.195832388348105
253344,Some Kind of Beautiful,Comedy,2015-07-16,99.0,5.9706172626608
157544,The Vatican Tapes,Thriller Horror,2015-07-24,91.0,5.334740965540991
257211,The Intern,Comedy,2015-09-24,121.0,7.051953170633137
338676,Extinction,Drama Horror Science Fiction,2015-08-07,110.0,5.924453171500613
277217,Descendants,Adventure Action Comedy Family,2015-07-31,112.0,6.6455252841213905
292431,Love,Drama Romance,2015-07-06,134.0,5.534604784795936
264644,Room,Drama Thriller,2015-10-16,117.0,8.013200238139
15657,Tarzan II,Adventure Animation Family,2005-06-13,72.0,6.193796199336891
328425,The Gift,Thriller Mystery,2015-07-30,108.0,6.670714885966634
310131,The Witch,Mystery Horror,2016-02-19,92.0,6.317029009160469
286192,Lava,Animation Family,2015-06-21,7.0,7.137653652992433
298312,The Visit,Horror Thriller,2015-09-10,94.0,6.048418091974904
290751,Secret in Their Eyes,Crime Drama Mystery,2015-10-14,111.0,6.287373880121207
283445,Sinister 2,Horror,2015-08-19,97.0,5.7036265541708815
261392,American Ultra,Comedy Action,2015-08-19,96.0,6.060186111152284
192141,No Escape,Action Thriller,2015-08-26,103.0,6.662186131462135
277216,Straight Outta Compton,Drama Music,2015-08-13,147.0,7.572663409435902
310133,Cop Car,Thriller,2015-08-07,86.0,6.033783761259706
40205,16 Wishes,Fantasy Drama Family,2010-06-25,90.0,5.851635020182223
295830,Attack on Titan,Horror Fantasy Drama Action Science Fiction,2015-08-12,90.0,5.847446979419022
308084,Tangerine,Comedy Drama,2015-07-10,87.0,6.6907187544194
284674,Air,Thriller Science Fiction,2015-08-14,94.0,5.510276694802982
274479,Joy,Drama Comedy,2015-12-24,124.0,6.406618501371965
228066,Victor Frankenstein,Drama Science Fiction Thriller,2015-11-10,109.0,5.763097215800144
42949,Arthur 3: The War of the Two Worlds,Animation Adventure Fantasy Family,2010-08-22,101.0,5.723492116649199
301875,Equals,Drama Romance Science Fiction,2015-07-15,101.0,6.068084824067261
273477,Scouts Guide to the Zombie Apocalypse,Comedy Horror,2015-10-23,93.0,6.263810953266363
245168,Suffragette,Drama History,2015-10-16,106.0,6.932957189901207
310135,Turbo Kid,Action Adventure Comedy Science Fiction,2015-08-14,95.0,6.6664304704366355
301351,We Are Your Friends,Drama Music Romance,2015-08-26,96.0,6.3333425137343635
16366,Joseph: King of Dreams,Music Family Animation,2000-11-07,74.0,6.436007076271329
276907,Legend,Crime Thriller,2015-09-09,131.0,6.668608590936503
323373,Deathgasm,Comedy Horror,2015-08-28,86.0,6.43546480102628
306819,The Danish Girl,Drama,2015-11-27,120.0,7.31983467492738
241843,Cooties,Action Comedy Horror,2014-10-10,88.0,5.856846579629588
313922,Green Room,Horror Crime Thriller,2016-04-15,95.0,6.65768027329524
283587,Beasts of No Nation,Drama War,2015-09-11,137.0,7.316626279781013
328589,The Lady in the Van,Comedy Drama,2015-11-13,104.0,6.196816399846038
323674,6 Years,Romance Drama,2015-08-18,84.0,5.834279643649623
287948,The Transporter Refueled,Thriller Action Crime,2015-09-03,96.0,5.5561723246121755
263472,Knock Knock,Drama Thriller,2015-06-26,99.0,5.142090686481467
319341,Daddy or Mommy,Comedy,2015-02-04,85.0,6.2073147467517495
303991,Demolition,Comedy Drama,2016-04-06,101.0,6.575364572400395
10317,Our Brand Is Crisis,Comedy Drama,2015-09-11,108.0,6.102736836912148
254302,High-Rise,Drama,2015-11-22,119.0,5.664610318331504
296100,The Night Before,Comedy,2015-11-20,101.0,6.1844269970914185
334538,Into the Forest,Drama Science Fiction,2016-06-03,101.0,6.0300748121253065
253412,Everest,Adventure Drama,2015-09-10,121.0,6.681564536356603
330764,The Brand New Testament,Comedy Fantasy,2015-09-02,105.0,6.419788762925588
314365,Spotlight,Drama Thriller History,2015-11-06,128.0,7.727095264150026
336050,Son of Saul,War Drama Thriller,2015-06-11,107.0,6.874773739192639
245698,Pawn Sacrifice,Thriller Drama,2015-09-16,115.0,6.6161442452331585
325348,Hardcore Henry,Action Adventure Science Fiction,2015-09-12,97.0,6.246568419085878
295964,Burnt,Drama,2015-10-02,100.0,6.324492340335736
329263,Fuck You Goethe 2,Comedy,2015-09-10,115.0,6.554650928118217
290637,Pay the Ghost,Horror Thriller,2015-09-16,94.0,5.703775587749243
271736,The Program,Drama,2015-09-16,103.0,6.277899743871204
159824,Hotel Transylvania 2,Animation Comedy Family,2015-09-21,89.0,6.678539285509908
360784,Hidden,Thriller Horror,2015-09-15,83.0,6.4878920170221335
306745,Freeheld,Romance Drama,2015-10-02,103.0,6.794433883965624
309809,The Little Prince,Adventure Animation Fantasy,2015-07-29,92.0,7.406417093384237
330112,Ashby,Drama Romance Comedy,2015-04-19,102.0,6.32471314513027
297762,Wonder Woman,Action Adventure Fantasy,2017-05-30,141.0,7.177584245697344
339988,The Circle,Drama Thriller Science Fiction,2017-04-27,110.0,5.546190905481468
68730,Silence,Drama History,2016-12-22,161.0,6.907849358797291
296098,Bridge of Spies,Thriller Drama,2015-10-15,141.0,7.158386793390879
306947,The Invitation,Thriller,2015-08-05,100.0,6.418226492168305
270487,"Hail, Caesar!",Comedy Drama Mystery,2016-02-05,106.0,5.7826263777975475
318917,Look Who's Back,Comedy,2015-10-08,116.0,6.716035874502773
325848,"Connasse, Princesse des cœurs",Comedy,2015-04-29,80.0,6.144731503841933
335866,Circle,Horror Science Fiction,2015-10-02,87.0,6.1509448484875
257445,Goosebumps,Adventure Horror Comedy,2015-08-05,103.0,6.237034106548837
290762,Miss You Already,Comedy Drama Romance,2015-09-12,112.0,6.9626895763793994
304372,The Perfect Guy,Drama Thriller,2015-09-11,100.0,6.034081720312809
346808,Momentum,Action Thriller,2015-08-01,96.0,6.179799737624161
294963,Bone Tomahawk,Horror Western Adventure Drama,2015-10-23,132.0,6.569857397825222
146301,Paranormal Activity: The Ghost Dimension,Horror Thriller,2015-10-21,88.0,5.396259351160881
293646,The 33,Drama History,2015-08-06,120.0,6.138780794763232
356296,Suburra,Crime Drama Thriller,2015-10-14,130.0,7.074943670922642
254172,Fathers and Daughters,Drama,2015-10-01,116.0,6.924583682323991
298382,The Dressmaker,Drama,2015-10-01,118.0,6.782166345320769
294016,Trumbo,Drama,2015-10-27,124.0,7.101760590615778
310126,"Il ricco, il povero e il maggiordomo",Comedy,2014-12-11,0.0,6.01353347319741
321741,Concussion,Drama,2015-11-12,123.0,6.916109874442953
227973,The Peanuts Movie,Animation,2015-11-05,88.0,6.494497804610319
312831,The Hallow,Fantasy Horror,2015-11-06,97.0,5.752233913118495
315465,The Boy and the Beast,Fantasy Action Adventure Animation,2015-07-11,119.0,7.408134297286045
306952,Naomi and Ely's No Kiss List,Comedy Drama Romance,2015-09-18,89.0,6.112440541529455
312221,Creed,Drama,2015-11-25,133.0,7.237717528940521
339527,Solace,Crime Drama Mystery,2015-09-03,101.0,6.248638126600805
336004,Heist,Crime Action Thriller,2015-11-13,93.0,5.889988203196523
332502,400 Days,Mystery Science Fiction Thriller,2015-10-29,91.0,5.230522135809418
333348,Love the Coopers,Comedy Family,2015-11-12,107.0,5.9221103767195284
19100,Those Happy Days,Comedy Family,2006-06-28,103.0,7.0149982180278565
321751,A Perfect Day,Comedy Drama,2015-08-28,106.0,6.542865293617866
257088,Point Break,Action Crime Thriller,2015-12-03,114.0,5.663114464859397
299687,The 5th Wave,Adventure Science Fiction,2016-01-14,112.0,5.664920721756026
336882,The Wave,Action Drama Thriller,2015-08-28,104.0,6.491141119372589
331836,Babysitting 2,Comedy,2015-12-02,93.0,6.561693776402887
300693,Truth,Drama,2015-09-12,121.0,6.486997889048384
318846,The Big Short,Comedy Drama,2015-12-11,130.0,7.253425260282044
347969,The Ridiculous 6,Comedy Western,2015-12-11,119.0,5.3520185169492365
26736,Wizards of Waverly Place: The Movie,Adventure Comedy Drama Family Fantasy,2009-08-28,94.0,6.156882637558436
329833,Zoolander 2,Comedy,2016-02-06,100.0,4.991349398296432
259694,How to Be Single,Comedy Romance,2016-01-21,110.0,5.966263042556481
351819,Fifty Shades of Black,Romance Comedy,2016-01-28,92.0,4.9997471105447175
340666,Nocturnal Animals,Drama Thriller,2016-11-04,116.0,7.14594154136778
274167,Daddy's Home,Comedy,2015-12-25,96.0,5.904635256253131
266294,Sisters,Comedy,2015-12-18,118.0,5.9431265789385455
140300,Kung Fu Panda 3,Action Adventure Animation Comedy Family,2016-01-23,95.0,6.679762186559064
347201,Boruto: Naruto the Movie,Action Animation Fantasy,2015-08-07,100.0,7.090603459443244
58431,Pride and Prejudice and Zombies,Romance Horror Comedy Thriller,2016-02-04,108.0,5.689506464648084
374416,Quo vado?,Comedy,2016-01-01,86.0,6.715765022485039
174751,Jane Got a Gun,Action Drama Western,2016-01-01,98.0,5.779192746006014
329440,The Forest,Horror Thriller,2016-01-07,95.0,5.219708956019945
348678,A Man Called Ove,Comedy Drama,2015-12-25,116.0,7.04126903335398
323675,Ride Along 2,Action Comedy,2016-01-14,102.0,6.182220514361382
366924,Batman: Bad Blood,Action Animation Science Fiction,2016-03-22,72.0,6.649058710811342
319888,Eddie the Eagle,Comedy Drama History,2016-02-26,106.0,7.061964743397535
329805,My King,Drama Romance,2015-10-21,130.0,6.826905487576907
321258,The Boy,Horror Mystery Thriller,2016-01-22,97.0,5.883352137618504
335778,Risen,Action,2016-02-19,107.0,5.969074595523314
364116,The Other Side of the Door,Thriller Horror,2016-02-25,96.0,5.664178391664521
291870,Dirty Grandpa,Comedy,2016-01-21,102.0,5.7778944706990085
300673,The Finest Hours,Action Drama History Thriller,2016-01-25,114.0,6.336689978785634
339408,The Birth of a Nation,Drama,2016-09-09,120.0,6.434528779884824
296096,Me Before You,Drama Romance,2016-06-02,110.0,7.53640589765022
263341,"Crouching Tiger, Hidden Dragon: Sword of Destiny",Action Adventure Drama,2016-02-18,103.0,6.226869203415343
146198,Triple 9,Action Thriller,2016-02-19,115.0,5.743800734506918
205584,Gods of Egypt,Fantasy,2016-02-25,127.0,5.3392852453456765
323677,Race,Action Drama,2016-02-19,134.0,6.8708194999090875
333371,10 Cloverfield Lane,Thriller Science Fiction Drama,2016-03-10,103.0,6.780635637352883
267860,London Has Fallen,Action Crime Thriller,2016-03-02,99.0,5.859347089174407
269149,Zootopia,Animation Adventure Family Comedy,2016-02-11,108.0,7.661682154645718
279641,Whiskey Tango Foxtrot,War Comedy,2016-03-04,112.0,6.14684944562156
267193,Grimsby,Action Comedy,2016-02-24,83.0,5.829742467443107
365222,Ip Man 3,Action Drama History,2015-12-19,105.0,6.49223219474398
